,Unnamed: 0.1,zip,AQI,Category Number,Category Name,Pollutant,Year
3848,,11520,58,2,Moderate,OZONE,2020
3849,,11530,58,2,Moderate,OZONE,2020
3850,,11542,58,2,Moderate,OZONE,2020
3851,,11545,58,2,Moderate,OZONE,2020
3852,,11548,58,2,Moderate,OZONE,2020
3853,,11549,58,2,Moderate,OZONE,2020
3854,,11550,58,2,Moderate,OZONE,2020
3855,,11552,58,2,Moderate,OZONE,2020
3856,,11553,58,2,Moderate,OZONE,2020
3857,,11554,58,2,Moderate,OZONE,2020
3858,,11557,58,2,Moderate,OZONE,2020
3859,,11558,58,2,Moderate,OZONE,2020
3860,,11559,58,2,Moderate,OZONE,2020
3861,,11560,58,2,Moderate,OZONE,2020
3862,,11561,58,2,Moderate,OZONE,2020
3863,,11563,58,2,Moderate,OZONE,2020
3864,,11565,58,2,Moderate,OZONE,2020
3865,,11566,58,2,Moderate,OZONE,2020
3866,,11568,58,2,Moderate,OZONE,2020
3867,,11570,58,2,Moderate,OZONE,2020
3868,,11572,58,2,Moderate,OZONE,2020
3869,,11575,58,2,Moderate,OZONE,2020
3870,,11576,58,2,Moderate,OZONE,2020
3871,,11577,58,2,Moderate,OZONE,2020
3872,,11579,58,2,Moderate,OZONE,2020
3873,,11580,58,2,Moderate,OZONE,2020
3874,,11581,58,2,Moderate,OZONE,2020
3875,,11590,58,2,Moderate,OZONE,2020
3876,,11596,58,2,Moderate,OZONE,2020
3877,,11598,58,2,Moderate,OZONE,2020
3878,,10958,46,1,Good,OZONE,2020
3879,,10969,46,1,Good,OZONE,2020
3880,,10975,46,1,Good,OZONE,2020
3881,,10973,46,1,Good,OZONE,2020
3882,,10985,46,1,Good,OZONE,2020
3883,,10990,46,1,Good,OZONE,2020
3884,,10992,46,1,Good,OZONE,2020
3885,,10987,46,1,Good,OZONE,2020
3886,,10996,46,1,Good,OZONE,2020
3887,,10998,46,1,Good,OZONE,2020
3888,,12401,46,1,Good,OZONE,2020
3889,,12404,46,1,Good,OZONE,2020
3890,,12406,46,1,Good,OZONE,2020
3891,,12456,46,1,Good,OZONE,2020
3892,,12457,46,1,Good,OZONE,2020
3893,,12458,46,1,Good,OZONE,2020
3894,,12464,46,1,Good,OZONE,2020
3895,,12465,46,1,Good,OZONE,2020
3896,,12466,46,1,Good,OZONE,2020
3897,,12440,46,1,Good,OZONE,2020
3898,,12443,46,1,Good,OZONE,2020
3899,,12446,46,1,Good,OZONE,2020
3900,,12448,46,1,Good,OZONE,2020
3901,,12449,46,1,Good,OZONE,2020
3902,,12435,46,1,Good,OZONE,2020
3903,,12416,46,1,Good,OZONE,2020
3904,,12419,46,1,Good,OZONE,2020
3905,,12428,46,1,Good,OZONE,2020
3906,,12409,46,1,Good,OZONE,2020
3907,,12410,46,1,Good,OZONE,2020
3908,,12411,46,1,Good,OZONE,2020
3909,,12412,46,1,Good,OZONE,2020
3910,,12477,46,1,Good,OZONE,2020
3911,,12480,46,1,Good,OZONE,2020
3912,,12481,46,1,Good,OZONE,2020
3913,,12461,46,1,Good,OZONE,2020
3914,,12472,46,1,Good,OZONE,2020
3915,,12484,46,1,Good,OZONE,2020
3916,,12486,46,1,Good,OZONE,2020
3917,,12487,46,1,Good,OZONE,2020
3918,,12498,46,1,Good,OZONE,2020
3919,,12501,46,1,Good,OZONE,2020
3920,,12494,46,1,Good,OZONE,2020
3921,,12495,46,1,Good,OZONE,2020
3922,,12507,46,1,Good,OZONE,2020
3923,,12508,46,1,Good,OZONE,2020
3924,,12514,46,1,Good,OZONE,2020
3925,,12515,46,1,Good,OZONE,2020
3926,,12518,46,1,Good,OZONE,2020
3927,,12520,46,1,Good,OZONE,2020
3928,,12522,46,1,Good,OZONE,2020
3929,,12524,46,1,Good,OZONE,2020
3930,,12525,46,1,Good,OZONE,2020
3931,,12528,46,1,Good,OZONE,2020
3932,,12777,46,1,Good,OZONE,2020
3933,,12779,46,1,Good,OZONE,2020
3934,,12780,46,1,Good,OZONE,2020
3935,,12783,46,1,Good,OZONE,2020
3936,,12786,46,1,Good,OZONE,2020
3937,,12787,46,1,Good,OZONE,2020
3938,,12788,46,1,Good,OZONE,2020
3939,,12789,46,1,Good,OZONE,2020
3940,,12790,46,1,Good,OZONE,2020
3941,,12791,46,1,Good,OZONE,2020
3942,,12792,46,1,Good,OZONE,2020
3943,,12531,46,1,Good,OZONE,2020
3944,,12533,46,1,Good,OZONE,2020
3945,,12538,46,1,Good,OZONE,2020
3946,,12540,46,1,Good,OZONE,2020
3947,,12542,46,1,Good,OZONE,2020
3948,,12543,46,1,Good,OZONE,2020
3949,,12545,46,1,Good,OZONE,2020
3950,,12546,46,1,Good,OZONE,2020
3951,,12547,46,1,Good,OZONE,2020
3952,,12548,46,1,Good,OZONE,2020
3953,,12549,46,1,Good,OZONE,2020
3954,,12550,46,1,Good,OZONE,2020
3955,,12553,46,1,Good,OZONE,2020
3956,,12561,46,1,Good,OZONE,2020
3957,,12563,46,1,Good,OZONE,2020
3958,,12564,46,1,Good,OZONE,2020
3959,,12566,46,1,Good,OZONE,2020
3960,,12567,46,1,Good,OZONE,2020
3961,,12569,46,1,Good,OZONE,2020
3962,,12570,46,1,Good,OZONE,2020
3963,,12571,46,1,Good,OZONE,2020
3964,,12572,46,1,Good,OZONE,2020
3965,,12575,46,1,Good,OZONE,2020
3966,,12577,46,1,Good,OZONE,2020
3967,,12578,46,1,Good,OZONE,2020
3968,,12580,46,1,Good,OZONE,2020
3969,,12581,46,1,Good,OZONE,2020
3970,,12582,46,1,Good,OZONE,2020
3971,,12583,46,1,Good,OZONE,2020
3972,,12585,46,1,Good,OZONE,2020
3973,,12586,46,1,Good,OZONE,2020
3974,,12589,46,1,Good,OZONE,2020
3975,,12590,46,1,Good,OZONE,2020
3976,,12592,46,1,Good,OZONE,2020
3977,,12594,46,1,Good,OZONE,2020
3978,,12601,46,1,Good,OZONE,2020
3979,,12603,46,1,Good,OZONE,2020
3980,,12604,46,1,Good,OZONE,2020
3981,,12701,46,1,Good,OZONE,2020
3982,,12719,46,1,Good,OZONE,2020
3983,,12720,46,1,Good,OZONE,2020
3984,,12721,46,1,Good,OZONE,2020
3985,,12723,46,1,Good,OZONE,2020
3986,,12725,46,1,Good,OZONE,2020
3987,,12726,46,1,Good,OZONE,2020
3988,,12727,46,1,Good,OZONE,2020
3989,,12729,46,1,Good,OZONE,2020
3990,,12732,46,1,Good,OZONE,2020
3991,,12733,46,1,Good,OZONE,2020
3992,,12734,46,1,Good,OZONE,2020
3993,,12736,46,1,Good,OZONE,2020
3994,,12737,46,1,Good,OZONE,2020
3995,,12738,46,1,Good,OZONE,2020
3996,,12740,46,1,Good,OZONE,2020
3997,,12741,46,1,Good,OZONE,2020
3998,,12742,46,1,Good,OZONE,2020
3999,,12743,46,1,Good,OZONE,2020
4000,,12745,46,1,Good,OZONE,2020
4001,,12746,46,1,Good,OZONE,2020
4002,,12747,46,1,Good,OZONE,2020
4003,,12748,46,1,Good,OZONE,2020
4004,,12750,46,1,Good,OZONE,2020
4005,,12751,46,1,Good,OZONE,2020
4006,,12752,46,1,Good,OZONE,2020
4007,,12754,46,1,Good,OZONE,2020
4008,,12758,46,1,Good,OZONE,2020
4009,,12759,46,1,Good,OZONE,2020
4010,,12760,46,1,Good,OZONE,2020
4011,,12762,46,1,Good,OZONE,2020
4012,,12763,46,1,Good,OZONE,2020
4013,,12764,46,1,Good,OZONE,2020
4014,,12765,46,1,Good,OZONE,2020
4015,,12766,46,1,Good,OZONE,2020
4016,,12768,46,1,Good,OZONE,2020
4017,,12770,46,1,Good,OZONE,2020
4018,,12771,46,1,Good,OZONE,2020
4019,,12775,46,1,Good,OZONE,2020
4020,,12433,46,1,Good,OZONE,2020
4021,,10509,46,1,Good,OZONE,2020
4022,,10516,46,1,Good,OZONE,2020
4023,,10541,46,1,Good,OZONE,2020
4024,,10579,46,1,Good,OZONE,2020
4025,,10524,46,1,Good,OZONE,2020
4026,,10512,46,1,Good,OZONE,2020
4027,,10537,46,1,Good,OZONE,2020
4028,,10916,46,1,Good,OZONE,2020
4029,,10917,46,1,Good,OZONE,2020
4030,,10918,46,1,Good,OZONE,2020
4031,,10919,46,1,Good,OZONE,2020
4032,,10924,46,1,Good,OZONE,2020
4033,,10925,46,1,Good,OZONE,2020
4034,,10926,46,1,Good,OZONE,2020
4035,,10921,46,1,Good,OZONE,2020
4036,,10928,46,1,Good,OZONE,2020
4037,,10930,46,1,Good,OZONE,2020
4038,,10940,46,1,Good,OZONE,2020
4039,,10941,46,1,Good,OZONE,2020
4040,,10950,46,1,Good,OZONE,2020
4041,,10963,46,1,Good,OZONE,2020
4042,,10510,64,2,Moderate,OZONE,2020
4043,,10511,64,2,Moderate,OZONE,2020
4044,,10518,64,2,Moderate,OZONE,2020
4045,,10520,64,2,Moderate,OZONE,2020
4046,,10522,64,2,Moderate,OZONE,2020
4047,,10523,64,2,Moderate,OZONE,2020
4048,,10543,64,2,Moderate,OZONE,2020
4049,,10546,64,2,Moderate,OZONE,2020
4050,,10547,64,2,Moderate,OZONE,2020
4051,,10548,64,2,Moderate,OZONE,2020
4052,,10549,64,2,Moderate,OZONE,2020
4053,,10550,64,2,Moderate,OZONE,2020
4054,,10552,64,2,Moderate,OZONE,2020
4055,,10553,64,2,Moderate,OZONE,2020
4056,,10560,64,2,Moderate,OZONE,2020
4057,,10562,64,2,Moderate,OZONE,2020
4058,,10566,64,2,Moderate,OZONE,2020
4059,,10567,64,2,Moderate,OZONE,2020
4060,,10570,64,2,Moderate,OZONE,2020
4061,,10573,64,2,Moderate,OZONE,2020
4062,,10576,64,2,Moderate,OZONE,2020
4063,,10577,64,2,Moderate,OZONE,2020
4064,,10578,64,2,Moderate,OZONE,2020
4065,,10964,64,2,Moderate,OZONE,2020
4066,,10965,64,2,Moderate,OZONE,2020
4067,,10968,64,2,Moderate,OZONE,2020
4068,,10952,64,2,Moderate,OZONE,2020
4069,,10954,64,2,Moderate,OZONE,2020
4070,,10956,64,2,Moderate,OZONE,2020
4071,,10931,64,2,Moderate,OZONE,2020
4072,,10923,64,2,Moderate,OZONE,2020
4073,,10927,64,2,Moderate,OZONE,2020
4074,,10920,64,2,Moderate,OZONE,2020
4075,,10538,64,2,Moderate,OZONE,2020
4076,,10514,64,2,Moderate,OZONE,2020
4077,,10526,64,2,Moderate,OZONE,2020
4078,,10527,64,2,Moderate,OZONE,2020
4079,,10528,64,2,Moderate,OZONE,2020
4080,,10530,64,2,Moderate,OZONE,2020
4081,,10532,64,2,Moderate,OZONE,2020
4082,,10533,64,2,Moderate,OZONE,2020
4083,,10535,64,2,Moderate,OZONE,2020
4084,,10536,64,2,Moderate,OZONE,2020
4085,,10580,64,2,Moderate,OZONE,2020
4086,,10583,64,2,Moderate,OZONE,2020
4087,,10588,64,2,Moderate,OZONE,2020
4088,,10589,64,2,Moderate,OZONE,2020
4089,,10590,64,2,Moderate,OZONE,2020
4090,,10591,64,2,Moderate,OZONE,2020
4091,,10594,64,2,Moderate,OZONE,2020
4092,,10595,64,2,Moderate,OZONE,2020
4093,,10597,64,2,Moderate,OZONE,2020
4094,,10598,64,2,Moderate,OZONE,2020
4095,,10601,64,2,Moderate,OZONE,2020
4096,,10603,64,2,Moderate,OZONE,2020
4097,,10604,64,2,Moderate,OZONE,2020
4098,,10605,64,2,Moderate,OZONE,2020
4099,,10606,64,2,Moderate,OZONE,2020
4100,,10607,64,2,Moderate,OZONE,2020
4101,,10701,64,2,Moderate,OZONE,2020
4102,,10703,64,2,Moderate,OZONE,2020
4103,,10704,64,2,Moderate,OZONE,2020
4104,,10705,64,2,Moderate,OZONE,2020
4105,,10706,64,2,Moderate,OZONE,2020
4106,,10707,64,2,Moderate,OZONE,2020
4107,,10708,64,2,Moderate,OZONE,2020
4108,,10709,64,2,Moderate,OZONE,2020
4109,,10710,64,2,Moderate,OZONE,2020
4110,,10801,64,2,Moderate,OZONE,2020
4111,,10803,64,2,Moderate,OZONE,2020
4112,,10804,64,2,Moderate,OZONE,2020
4113,,10805,64,2,Moderate,OZONE,2020
4114,,10901,64,2,Moderate,OZONE,2020
4115,,10911,64,2,Moderate,OZONE,2020
4116,,10913,64,2,Moderate,OZONE,2020
4117,,10001,64,2,Moderate,OZONE,2020
4118,,10002,64,2,Moderate,OZONE,2020
4119,,10003,64,2,Moderate,OZONE,2020
4120,,10004,64,2,Moderate,OZONE,2020
4121,,10005,64,2,Moderate,OZONE,2020
4122,,10006,64,2,Moderate,OZONE,2020
4123,,10007,64,2,Moderate,OZONE,2020
4124,,10009,64,2,Moderate,OZONE,2020
4125,,10010,64,2,Moderate,OZONE,2020
4126,,10011,64,2,Moderate,OZONE,2020
4127,,10012,64,2,Moderate,OZONE,2020
4128,,10013,64,2,Moderate,OZONE,2020
4129,,10014,64,2,Moderate,OZONE,2020
4130,,10016,64,2,Moderate,OZONE,2020
4131,,10017,64,2,Moderate,OZONE,2020
4132,,10018,64,2,Moderate,OZONE,2020
4133,,10019,64,2,Moderate,OZONE,2020
4134,,10020,64,2,Moderate,OZONE,2020
4135,,10021,64,2,Moderate,OZONE,2020
4136,,10022,64,2,Moderate,OZONE,2020
4137,,10023,64,2,Moderate,OZONE,2020
4138,,10024,64,2,Moderate,OZONE,2020
4139,,10025,64,2,Moderate,OZONE,2020
4140,,10026,64,2,Moderate,OZONE,2020
4141,,10027,64,2,Moderate,OZONE,2020
4142,,10028,64,2,Moderate,OZONE,2020
4143,,10029,64,2,Moderate,OZONE,2020
4144,,10030,64,2,Moderate,OZONE,2020
4145,,10031,64,2,Moderate,OZONE,2020
4146,,10032,64,2,Moderate,OZONE,2020
4147,,10033,64,2,Moderate,OZONE,2020
4148,,10034,64,2,Moderate,OZONE,2020
4149,,10035,64,2,Moderate,OZONE,2020
4150,,10036,64,2,Moderate,OZONE,2020
4151,,10037,64,2,Moderate,OZONE,2020
4152,,10038,64,2,Moderate,OZONE,2020
4153,,10039,64,2,Moderate,OZONE,2020
4154,,10040,64,2,Moderate,OZONE,2020
4155,,10044,64,2,Moderate,OZONE,2020
4156,,10128,64,2,Moderate,OZONE,2020
4157,,10280,64,2,Moderate,OZONE,2020
4158,,10301,64,2,Moderate,OZONE,2020
4159,,10302,64,2,Moderate,OZONE,2020
4160,,10303,64,2,Moderate,OZONE,2020
4161,,10304,64,2,Moderate,OZONE,2020
4162,,10305,64,2,Moderate,OZONE,2020
4163,,10306,64,2,Moderate,OZONE,2020
4164,,10307,64,2,Moderate,OZONE,2020
4165,,10308,64,2,Moderate,OZONE,2020
4166,,10309,64,2,Moderate,OZONE,2020
4167,,10310,64,2,Moderate,OZONE,2020
4168,,10312,64,2,Moderate,OZONE,2020
4169,,10314,64,2,Moderate,OZONE,2020
4170,,10451,64,2,Moderate,OZONE,2020
4171,,10452,64,2,Moderate,OZONE,2020
4172,,10453,64,2,Moderate,OZONE,2020
4173,,10454,64,2,Moderate,OZONE,2020
4174,,10455,64,2,Moderate,OZONE,2020
4175,,10456,64,2,Moderate,OZONE,2020
4176,,10457,64,2,Moderate,OZONE,2020
4177,,10458,64,2,Moderate,OZONE,2020
4178,,10459,64,2,Moderate,OZONE,2020
4179,,10460,64,2,Moderate,OZONE,2020
4180,,10461,64,2,Moderate,OZONE,2020
4181,,10462,64,2,Moderate,OZONE,2020
4182,,10463,64,2,Moderate,OZONE,2020
4183,,10464,64,2,Moderate,OZONE,2020
4184,,10465,64,2,Moderate,OZONE,2020
4185,,10466,64,2,Moderate,OZONE,2020
4186,,10467,64,2,Moderate,OZONE,2020
4187,,10468,64,2,Moderate,OZONE,2020
4188,,10469,64,2,Moderate,OZONE,2020
4189,,10470,64,2,Moderate,OZONE,2020
4190,,10471,64,2,Moderate,OZONE,2020
4191,,10472,64,2,Moderate,OZONE,2020
4192,,10473,64,2,Moderate,OZONE,2020
4193,,10474,64,2,Moderate,OZONE,2020
4194,,10475,64,2,Moderate,OZONE,2020
4195,,10501,64,2,Moderate,OZONE,2020
4196,,10502,64,2,Moderate,OZONE,2020
4197,,10504,64,2,Moderate,OZONE,2020
4198,,10505,64,2,Moderate,OZONE,2020
4199,,10506,64,2,Moderate,OZONE,2020
4200,,10507,64,2,Moderate,OZONE,2020
4201,,11001,64,2,Moderate,OZONE,2020
4202,,10989,64,2,Moderate,OZONE,2020
4203,,11004,64,2,Moderate,OZONE,2020
4204,,11005,64,2,Moderate,OZONE,2020
4205,,10993,64,2,Moderate,OZONE,2020
4206,,10994,64,2,Moderate,OZONE,2020
4207,,10986,64,2,Moderate,OZONE,2020
4208,,10974,64,2,Moderate,OZONE,2020
4209,,10976,64,2,Moderate,OZONE,2020
4210,,10977,64,2,Moderate,OZONE,2020
4211,,10980,64,2,Moderate,OZONE,2020
4212,,10983,64,2,Moderate,OZONE,2020
4213,,10984,64,2,Moderate,OZONE,2020
4214,,10970,64,2,Moderate,OZONE,2020
4215,,10960,64,2,Moderate,OZONE,2020
4216,,10962,64,2,Moderate,OZONE,2020
4217,,11691,64,2,Moderate,OZONE,2020
4218,,11692,64,2,Moderate,OZONE,2020
4219,,11693,64,2,Moderate,OZONE,2020
4220,,11694,64,2,Moderate,OZONE,2020
4221,,11697,64,2,Moderate,OZONE,2020
4222,,11101,64,2,Moderate,OZONE,2020
4223,,11102,64,2,Moderate,OZONE,2020
4224,,11103,64,2,Moderate,OZONE,2020
4225,,11104,64,2,Moderate,OZONE,2020
4226,,11105,64,2,Moderate,OZONE,2020
4227,,11106,64,2,Moderate,OZONE,2020
4228,,11201,64,2,Moderate,OZONE,2020
4229,,11203,64,2,Moderate,OZONE,2020
4230,,11204,64,2,Moderate,OZONE,2020
4231,,11205,64,2,Moderate,OZONE,2020
4232,,11206,64,2,Moderate,OZONE,2020
4233,,11207,64,2,Moderate,OZONE,2020
4234,,11208,64,2,Moderate,OZONE,2020
4235,,11209,64,2,Moderate,OZONE,2020
4236,,11210,64,2,Moderate,OZONE,2020
4237,,11211,64,2,Moderate,OZONE,2020
4238,,11212,64,2,Moderate,OZONE,2020
4239,,11213,64,2,Moderate,OZONE,2020
4240,,11214,64,2,Moderate,OZONE,2020
4241,,11215,64,2,Moderate,OZONE,2020
4242,,11216,64,2,Moderate,OZONE,2020
4243,,11217,64,2,Moderate,OZONE,2020
4244,,11218,64,2,Moderate,OZONE,2020
4245,,11219,64,2,Moderate,OZONE,2020
4246,,11220,64,2,Moderate,OZONE,2020
4247,,11221,64,2,Moderate,OZONE,2020
4248,,11222,64,2,Moderate,OZONE,2020
4249,,11223,64,2,Moderate,OZONE,2020
4250,,11224,64,2,Moderate,OZONE,2020
4251,,11225,64,2,Moderate,OZONE,2020
4252,,11226,64,2,Moderate,OZONE,2020
4253,,11228,64,2,Moderate,OZONE,2020
4254,,11229,64,2,Moderate,OZONE,2020
4255,,11230,64,2,Moderate,OZONE,2020
4256,,11231,64,2,Moderate,OZONE,2020
4257,,11232,64,2,Moderate,OZONE,2020
4258,,11233,64,2,Moderate,OZONE,2020
4259,,11234,64,2,Moderate,OZONE,2020
4260,,11235,64,2,Moderate,OZONE,2020
4261,,11236,64,2,Moderate,OZONE,2020
4262,,11237,64,2,Moderate,OZONE,2020
4263,,11238,64,2,Moderate,OZONE,2020
4264,,11239,64,2,Moderate,OZONE,2020
4265,,11251,64,2,Moderate,OZONE,2020
4266,,11354,64,2,Moderate,OZONE,2020
4267,,11355,64,2,Moderate,OZONE,2020
4268,,11356,64,2,Moderate,OZONE,2020
4269,,11357,64,2,Moderate,OZONE,2020
4270,,11358,64,2,Moderate,OZONE,2020
4271,,11359,64,2,Moderate,OZONE,2020
4272,,11360,64,2,Moderate,OZONE,2020
4273,,11361,64,2,Moderate,OZONE,2020
4274,,11362,64,2,Moderate,OZONE,2020
4275,,11363,64,2,Moderate,OZONE,2020
4276,,11364,64,2,Moderate,OZONE,2020
4277,,11365,64,2,Moderate,OZONE,2020
4278,,11366,64,2,Moderate,OZONE,2020
4279,,11367,64,2,Moderate,OZONE,2020
4280,,11368,64,2,Moderate,OZONE,2020
4281,,11369,64,2,Moderate,OZONE,2020
4282,,11370,64,2,Moderate,OZONE,2020
4283,,11371,64,2,Moderate,OZONE,2020
4284,,11372,64,2,Moderate,OZONE,2020
4285,,11373,64,2,Moderate,OZONE,2020
4286,,11374,64,2,Moderate,OZONE,2020
4287,,11375,64,2,Moderate,OZONE,2020
4288,,11377,64,2,Moderate,OZONE,2020
4289,,11378,64,2,Moderate,OZONE,2020
4290,,11379,64,2,Moderate,OZONE,2020
4291,,11385,64,2,Moderate,OZONE,2020
4292,,11411,64,2,Moderate,OZONE,2020
4293,,11412,64,2,Moderate,OZONE,2020
4294,,11413,64,2,Moderate,OZONE,2020
4295,,11414,64,2,Moderate,OZONE,2020
4296,,11415,64,2,Moderate,OZONE,2020
4297,,11416,64,2,Moderate,OZONE,2020
4298,,11417,64,2,Moderate,OZONE,2020
4299,,11418,64,2,Moderate,OZONE,2020
4300,,11419,64,2,Moderate,OZONE,2020
4301,,11420,64,2,Moderate,OZONE,2020
4302,,11421,64,2,Moderate,OZONE,2020
4303,,11422,64,2,Moderate,OZONE,2020
4304,,11423,64,2,Moderate,OZONE,2020
4305,,11426,64,2,Moderate,OZONE,2020
4306,,11427,64,2,Moderate,OZONE,2020
4307,,11428,64,2,Moderate,OZONE,2020
4308,,11429,64,2,Moderate,OZONE,2020
4309,,11430,64,2,Moderate,OZONE,2020
4310,,11432,64,2,Moderate,OZONE,2020
4311,,11433,64,2,Moderate,OZONE,2020
4312,,11434,64,2,Moderate,OZONE,2020
4313,,11435,64,2,Moderate,OZONE,2020
4314,,11436,64,2,Moderate,OZONE,2020
4315,,12007,46,1,Good,OZONE,2020
4316,,12008,46,1,Good,OZONE,2020
4317,,12009,46,1,Good,OZONE,2020
4318,,12010,46,1,Good,OZONE,2020
4319,,12015,46,1,Good,OZONE,2020
4320,,12017,46,1,Good,OZONE,2020
4321,,12018,46,1,Good,OZONE,2020
4322,,12019,46,1,Good,OZONE,2020
4323,,12020,46,1,Good,OZONE,2020
4324,,12022,46,1,Good,OZONE,2020
4325,,12023,46,1,Good,OZONE,2020
4326,,12024,46,1,Good,OZONE,2020
4327,,12025,46,1,Good,OZONE,2020
4328,,12027,46,1,Good,OZONE,2020
4329,,12028,46,1,Good,OZONE,2020
4330,,12029,46,1,Good,OZONE,2020
4331,,12031,46,1,Good,OZONE,2020
4332,,13452,46,1,Good,OZONE,2020
4333,,13428,46,1,Good,OZONE,2020
4334,,13459,46,1,Good,OZONE,2020
4335,,13470,46,1,Good,OZONE,2020
4336,,13317,46,1,Good,OZONE,2020
4337,,13339,46,1,Good,OZONE,2020
4338,,13329,46,1,Good,OZONE,2020
4339,,12165,46,1,Good,OZONE,2020
4340,,12166,46,1,Good,OZONE,2020
4341,,12156,46,1,Good,OZONE,2020
4342,,12157,46,1,Good,OZONE,2020
4343,,12158,46,1,Good,OZONE,2020
4344,,12159,46,1,Good,OZONE,2020
4345,,12160,46,1,Good,OZONE,2020
4346,,12407,46,1,Good,OZONE,2020
4347,,12405,46,1,Good,OZONE,2020
4348,,12192,46,1,Good,OZONE,2020
4349,,12193,46,1,Good,OZONE,2020
4350,,12194,46,1,Good,OZONE,2020
4351,,12196,46,1,Good,OZONE,2020
4352,,12198,46,1,Good,OZONE,2020
4353,,12202,46,1,Good,OZONE,2020
4354,,12203,46,1,Good,OZONE,2020
4355,,12204,46,1,Good,OZONE,2020
4356,,12205,46,1,Good,OZONE,2020
4357,,12206,46,1,Good,OZONE,2020
4358,,12207,46,1,Good,OZONE,2020
4359,,12208,46,1,Good,OZONE,2020
4360,,12209,46,1,Good,OZONE,2020
4361,,12210,46,1,Good,OZONE,2020
4362,,12211,46,1,Good,OZONE,2020
4363,,12233,46,1,Good,OZONE,2020
4364,,12302,46,1,Good,OZONE,2020
4365,,12303,46,1,Good,OZONE,2020
4366,,12304,46,1,Good,OZONE,2020
4367,,12305,46,1,Good,OZONE,2020
4368,,12306,46,1,Good,OZONE,2020
4369,,12307,46,1,Good,OZONE,2020
4370,,12308,46,1,Good,OZONE,2020
4371,,12309,46,1,Good,OZONE,2020
4372,,12413,46,1,Good,OZONE,2020
4373,,12414,46,1,Good,OZONE,2020
4374,,12422,46,1,Good,OZONE,2020
4375,,12423,46,1,Good,OZONE,2020
4376,,12424,46,1,Good,OZONE,2020
4377,,12427,46,1,Good,OZONE,2020
4378,,12418,46,1,Good,OZONE,2020
4379,,12439,46,1,Good,OZONE,2020
4380,,12431,46,1,Good,OZONE,2020
4381,,12450,46,1,Good,OZONE,2020
4382,,12451,46,1,Good,OZONE,2020
4383,,12454,46,1,Good,OZONE,2020
4384,,12444,46,1,Good,OZONE,2020
4385,,12442,46,1,Good,OZONE,2020
4386,,12468,46,1,Good,OZONE,2020
4387,,12469,46,1,Good,OZONE,2020
4388,,12470,46,1,Good,OZONE,2020
4389,,12460,46,1,Good,OZONE,2020
4390,,12090,46,1,Good,OZONE,2020
4391,,12092,46,1,Good,OZONE,2020
4392,,12093,46,1,Good,OZONE,2020
4393,,12094,46,1,Good,OZONE,2020
4394,,12095,46,1,Good,OZONE,2020
4395,,12106,46,1,Good,OZONE,2020
4396,,12083,46,1,Good,OZONE,2020
4397,,12084,46,1,Good,OZONE,2020
4398,,12086,46,1,Good,OZONE,2020
4399,,12087,46,1,Good,OZONE,2020
4400,,12117,46,1,Good,OZONE,2020
4401,,12118,46,1,Good,OZONE,2020
4402,,12120,46,1,Good,OZONE,2020
4403,,12121,46,1,Good,OZONE,2020
4404,,12122,46,1,Good,OZONE,2020
4405,,12123,46,1,Good,OZONE,2020
4406,,12125,46,1,Good,OZONE,2020
4407,,12130,46,1,Good,OZONE,2020
4408,,12131,46,1,Good,OZONE,2020
4409,,12033,46,1,Good,OZONE,2020
4410,,12035,46,1,Good,OZONE,2020
4411,,12036,46,1,Good,OZONE,2020
4412,,12037,46,1,Good,OZONE,2020
4413,,12065,46,1,Good,OZONE,2020
4414,,12066,46,1,Good,OZONE,2020
4415,,12067,46,1,Good,OZONE,2020
4416,,12068,46,1,Good,OZONE,2020
4417,,12070,46,1,Good,OZONE,2020
4418,,12071,46,1,Good,OZONE,2020
4419,,12072,46,1,Good,OZONE,2020
4420,,12074,46,1,Good,OZONE,2020
4421,,12075,46,1,Good,OZONE,2020
4422,,12076,46,1,Good,OZONE,2020
4423,,12077,46,1,Good,OZONE,2020
4424,,12078,46,1,Good,OZONE,2020
4425,,12110,46,1,Good,OZONE,2020
4426,,12136,46,1,Good,OZONE,2020
4427,,12137,46,1,Good,OZONE,2020
4428,,12138,46,1,Good,OZONE,2020
4429,,12140,46,1,Good,OZONE,2020
4430,,12143,46,1,Good,OZONE,2020
4431,,12144,46,1,Good,OZONE,2020
4432,,12147,46,1,Good,OZONE,2020
4433,,12148,46,1,Good,OZONE,2020
4434,,12149,46,1,Good,OZONE,2020
4435,,12150,46,1,Good,OZONE,2020
4436,,12151,46,1,Good,OZONE,2020
4437,,12153,46,1,Good,OZONE,2020
4438,,12154,46,1,Good,OZONE,2020
4439,,12168,46,1,Good,OZONE,2020
4440,,12169,46,1,Good,OZONE,2020
4441,,12170,46,1,Good,OZONE,2020
4442,,12173,46,1,Good,OZONE,2020
4443,,12175,46,1,Good,OZONE,2020
4444,,12176,46,1,Good,OZONE,2020
4445,,12180,46,1,Good,OZONE,2020
4446,,12182,46,1,Good,OZONE,2020
4447,,12183,46,1,Good,OZONE,2020
4448,,12184,46,1,Good,OZONE,2020
4449,,12185,46,1,Good,OZONE,2020
4450,,12186,46,1,Good,OZONE,2020
4451,,12187,46,1,Good,OZONE,2020
4452,,12188,46,1,Good,OZONE,2020
4453,,12189,46,1,Good,OZONE,2020
4454,,12041,46,1,Good,OZONE,2020
